target,mode,model,output_type,feature,n_total_splits,mean_abs_shap_avg,rank_avg,n_splits_present,rank_final,total_importance,cumulative_importance,cumulative_fraction,feature_type,category
Rhamnose,3,XGBoost,shap,Clusters_3,5,0.00292109186,19,5,9,0.0645491017914,0.04316997785400001,0.6687928515800297,STR,Carbon source utilisation
Rhamnose,3,XGBoost,shap,Clusters_22,5,0.00290261211,27.8,5,10,0.0645491017914,0.04607258996400001,0.7137603573925849,STR,Carbon source utilisation
Rifampicin1ugml,3,XGBoost,shap,tesA,5,0.01889230028,3,5,1,0.06761309787000001,0.01889230028,0.2794177589129891,PAN,Antibiotics
Rifampicin1ugml,3,XGBoost,shap,Clusters_2,5,0.0089046775,4.2,5,2,0.06761309787000001,0.02779697778,0.41111823974469214,STR,Antibiotics
Rifampicin1ugml,3,XGBoost,shap,tap~~~repA~~~tapA~~~repL,5,0.00574163388,13.8,5,3,0.06761309787000001,0.03353861166,0.4960371986576452,PAN,Antibiotics
Rifampicin1ugml,3,XGBoost,shap,Clusters_35,5,0.00572081602,11,5,4,0.06761309787000001,0.03925942768,0.5806482607184227,STR,Antibiotics
Rifampicin1ugml,3,XGBoost,shap,Clusters_3,5,0.0041282256,24.8,5,5,0.06761309787000001,0.04338765328,0.6417048567042679,STR,Antibiotics
Rifampicin1ugml,3,XGBoost,shap,triB,5,0.00274029294,44.6,5,6,0.06761309787000001,0.04612794622,0.6822338817944771,PAN,Antibiotics
Rifampicin1ugml,3,XGBoost,shap,Clusters_4,5,0.00269040652,29.2,5,7,0.06761309787000001,0.04881835274,0.7220250850488059,STR,Antibiotics
Rifampicin1ugml,3,XGBoost,shap,X5290646...G.A.....GT,5,0.0024505903,36.8,5,8,0.06761309787000001,0.05126894304,0.7582693983135489,SNP,Antibiotics
Rifampicin1ugml,3,XGBoost,shap,Clusters_36,5,0.00240262822,43.4,5,9,0.06761309787000001,0.05367157126,0.7938043507959738,STR,Antibiotics
Rifampicin1ugml,3,XGBoost,shap,Clusters_6,5,0.00206576438,44.4,5,10,0.06761309787000001,0.05573733564,0.824357075712851,STR,Antibiotics
Rifampicin2ugml,3,XGBoost,shap,Clusters_11,5,0.00382484948,12.4,5,1,0.03328687754200001,0.00382484948,0.11490562535263223,STR,Antibiotics
Rifampicin2ugml,3,XGBoost,shap,Clusters_2,5,0.00375568218,11.8,5,2,0.03328687754200001,0.0075805316600000006,0.2277333357697849,STR,Antibiotics
Rifampicin2ugml,3,XGBoost,shap,Clusters_4,5,0.0034758640000000004,7.8,5,3,0.03328687754200001,0.011056395660000001,0.33215478520175096,STR,Antibiotics
Rifampicin2ugml,3,XGBoost,shap,group_8665,5,0.00347033128,12.6,5,4,0.03328687754200001,0.014526726940000002,0.4364100213866794,PAN,Antibiotics
Rifampicin2ugml,3,XGBoost,shap,Clusters_3,5,0.0029748953,10,5,5,0.03328687754200001,0.01750162224,0.5257814349789095,STR,Antibiotics
Rifampicin2ugml,3,XGBoost,shap,proQ~~~finO,5,0.00293889606,20.2,5,6,0.03328687754200001,0.020440518300000002,0.6140713641346804,PAN,Antibiotics
Rifampicin2ugml,3,XGBoost,shap,mrkJ~~~eAL,5,0.00203610883,42.2,5,7,0.03328687754200001,0.022476627130000003,0.67523987798615,PAN,Antibiotics
Rifampicin2ugml,3,XGBoost,shap,group_2405,5,0.001631932764,45.2,5,8,0.03328687754200001,0.024108559894000004,0.724266187586409,PAN,Antibiotics
Rifampicin2ugml,3,XGBoost,shap,X1302102...G.A.....GT,5,0.0015772928799999998,35,5,9,0.03328687754200001,0.025685852774000005,0.7716510129732251,SNP,Antibiotics
Rifampicin2ugml,3,XGBoost,shap,Clusters_12,5,0.001415889392,60.6,5,10,0.03328687754200001,0.027101742166000004,0.8141869759878843,STR,Antibiotics
Rifampicin4ugml,3,XGBoost,shap,Clusters_2,5,0.00546773842,3,5,1,0.041897888762400005,0.00546773842,0.13050152600784162,STR,Antibiotics
Rifampicin4ugml,3,XGBoost,shap,Clusters_3,5,0.00433066052,14.2,5,2,0.041897888762400005,0.00979839894,0.23386378716039927,STR,Antibiotics
Rifampicin4ugml,3,XGBoost,shap,Clusters_8,5,0.00408258385,46.8,5,3,0.041897888762400005,0.01388098279,0.3313050657210458,STR,Antibiotics
Rifampicin4ugml,3,XGBoost,shap,X2278568...G.A.....GT,5,0.00318933702,17,5,4,0.041897888762400005,0.017070319809999998,0.4074267299434725,SNP,Antibiotics
Rifampicin4ugml,3,XGBoost,shap,Clusters_4,5,0.002761986228,30,5,5,0.041897888762400005,0.019832306038,0.47334857731060437,STR,Antibiotics
Rifampicin4ugml,3,XGBoost,shap,Clusters_7,5,0.00256978211,34,5,6,0.041897888762400005,0.022402088148,0.534682983074414,STR,Antibiotics
Rifampicin4ugml,3,XGBoost,shap,group_8795,5,0.0024026977319999998,66.4,5,7,0.041897888762400005,0.024804785880000003,0.5920294939123594,PAN,Antibiotics
Rifampicin4ugml,3,XGBoost,shap,X3533766...G.A.....GT,5,0.00229947288,23,5,8,0.041897888762400005,0.027104258760000003,0.6469122803229145,SNP,Antibiotics
Rifampicin4ugml,3,XGBoost,shap,X2931531...T.C.....GT,5,0.0022581086512,125.2,5,9,0.041897888762400005,0.029362367411200005,0.7008078038898794,SNP,Antibiotics
Rifampicin4ugml,3,XGBoost,shap,Clusters_5,5,0.0018449090399999999,46.6,5,10,0.041897888762400005,0.031207276451200004,0.7448412646320746,STR,Antibiotics
Rifampicin8ugml,3,XGBoost,shap,group_9664,5,0.0239280278,1,5,1,0.14357729360499993,0.0239280278,0.16665607213511882,PAN,Antibiotics
Rifampicin8ugml,3,XGBoost,shap,Clusters_2,5,0.0150866754,2.8,5,2,0.14357729360499993,0.0390147032,0.2717331008295406,STR,Antibiotics
Rifampicin8ugml,3,XGBoost,shap,arr~~~arr2,5,0.0109104048,2.8,5,3,0.14357729360499993,0.049925108,0.3477228658268943,PAN,Antibiotics
Rifampicin8ugml,3,XGBoost,shap,Clusters_9,5,0.0074457546,11.4,5,4,0.14357729360499993,0.0573708626,0.3995817246551172,STR,Antibiotics
Rifampicin8ugml,3,XGBoost,shap,Clusters_3,5,0.00666332552,9.8,5,5,0.14357729360499993,0.06403418812,0.44599105131600053,STR,Antibiotics
Rifampicin8ugml,3,XGBoost,shap,group_1591,5,0.00603797174,30.4,5,6,0.14357729360499993,0.07007215986,0.4880448579339972,PAN,Antibiotics
Rifampicin8ugml,3,XGBoost,shap,X2303317...T.C.....GT,5,0.00594920346,13.8,5,7,0.14357729360499993,0.07602136332,0.5294804032812096,SNP,Antibiotics
Rifampicin8ugml,3,XGBoost,shap,group_20406,5,0.0055709673,13,5,8,0.14357729360499993,0.08159233061999999,0.568281575528727,PAN,Antibiotics
Rifampicin8ugml,3,XGBoost,shap,Clusters_4,5,0.0047245541,31.8,5,9,0.14357729360499993,0.08631688471999999,0.6011875732765176,STR,Antibiotics
Rifampicin8ugml,3,XGBoost,shap,group_10831,5,0.00439787032,20.8,5,10,0.14357729360499993,0.09071475503999998,0.6318182545602805,PAN,Antibiotics
SDS05,3,XGBoost,shap,Clusters_2,5,0.0084894684,6.2,5,1,0.06734944544799999,0.0084894684,0.1260510512525995,STR,Chemical stress
SDS05,3,XGBoost,shap,group_2207,5,0.00765389852,7.8,5,2,0.06734944544799999,0.01614336692,0.23969561757511684,PAN,Chemical stress
SDS05,3,XGBoost,shap,Clusters_4,5,0.00678173882,16.2,5,3,0.06734944544799999,0.02292510574,0.34039041580082946,STR,Chemical stress
SDS05,3,XGBoost,shap,Clusters_6,5,0.00580064532,15.6,5,4,0.06734944544799999,0.02872575106,0.42651800425259534,STR,Chemical stress
SDS05,3,XGBoost,shap,Clusters_7,5,0.005346490726,30.8,5,5,0.06734944544799999,0.034072241786,0.5059023360824392,STR,Chemical stress
SDS05,3,XGBoost,shap,Clusters_5,5,0.00517055304,24.6,5,6,0.06734944544799999,0.039242794825999995,0.5826743570783974,STR,Chemical stress
SDS05,3,XGBoost,shap,Clusters_3,5,0.004479467318,57.2,5,7,0.06734944544799999,0.043722262144,0.6491851841268335,STR,Chemical stress
SDS05,3,XGBoost,shap,rPS27A,5,0.00394809428,55.6,5,8,0.06734944544799999,0.047670356424,0.7078062203319243,PAN,Chemical stress
SDS05,3,XGBoost,shap,Clusters_8,5,0.0036276369000000004,27.6,5,9,0.06734944544799999,0.051297993324,0.7616691270844509,STR,Chemical stress
SDS05,3,XGBoost,shap,group_7235,5,0.00308809164,27.4,5,10,0.06734944544799999,0.054386084964,0.807520902395419,PAN,Chemical stress
SDS1,3,XGBoost,shap,Clusters_2,5,0.0116591105,4.4,5,1,0.08885636269000002,0.0116591105,0.13121300655391477,STR,Chemical stress
SDS1,3,XGBoost,shap,Clusters_6,5,0.0100110596,6.6,5,2,0.08885636269000002,0.0216701701,0.24387865363792097,STR,Chemical stress
SDS1,3,XGBoost,shap,Clusters_4,5,0.00772650344,11.8,5,3,0.08885636269000002,0.02939667354,0.3308336358821981,STR,Chemical stress
SDS1,3,XGBoost,shap,Clusters_5,5,0.00662141628,24.6,5,4,0.08885636269000002,0.03601808982,0.40535183671268493,STR,Chemical stress
SDS1,3,XGBoost,shap,Clusters_7,5,0.00658105872,18.8,5,5,0.08885636269000002,0.04259914854,0.47941584879654486,STR,Chemical stress
SDS1,3,XGBoost,shap,group_8728,5,0.0065650812199999995,30.6,5,6,0.08885636269000002,0.04916422976,0.553300048208399,PAN,Chemical stress
SDS1,3,XGBoost,shap,Clusters_3,5,0.0050994708,14.2,5,7,0.08885636269000002,0.054263700559999996,0.6106900948592046,STR,Chemical stress
SDS1,3,XGBoost,shap,group_8650,5,0.0043751759,24.2,5,8,0.08885636269000002,0.058638876459999996,0.659928841163327,PAN,Chemical stress
SDS1,3,XGBoost,shap,group_3367,5,0.00414104532,18.2,5,9,0.08885636269000002,0.06277992178,0.7065326542683849,PAN,Chemical stress
SDS1,3,XGBoost,shap,group_8678,5,0.0040064481400000004,30.6,5,10,0.08885636269000002,0.06678636992,0.7516216948132652,PAN,Chemical stress
SDS2,3,XGBoost,shap,Clusters_6,5,0.00889153716,4.4,5,1,0.08062784862079998,0.00889153716,0.11027873510327305,STR,Chemical stress
SDS2,3,XGBoost,shap,X3447812...T.C.....GT,5,0.00830623448,8.8,5,2,0.08062784862079998,0.01719777164,0.21329815856656012,SNP,Chemical stress
SDS2,3,XGBoost,shap,Clusters_3,5,0.00591640646,13.8,5,3,0.08062784862079998,0.0231141781,0.28667735150305274,STR,Chemical stress
SDS2,3,XGBoost,shap,Clusters_2,5,0.0057930926800000004,16.6,5,4,0.08062784862079998,0.02890727078,0.3585271252362629,STR,Chemical stress
SDS2,3,XGBoost,shap,X2429512...A.T.....GT,5,0.00562636578,15.4,5,5,0.08062784862079998,0.03453363656,0.42830904148782134,SNP,Chemical stress
SDS2,3,XGBoost,shap,group_2346,5,0.0038238291400000003,51,5,6,0.08062784862079998,0.038357465699999996,0.4757347040276196,PAN,Chemical stress
SDS2,3,XGBoost,shap,Clusters_4,5,0.0032010536800000005,41.8,5,7,0.08062784862079998,0.04155851938,0.5154362926816198,STR,Chemical stress
SDS2,3,XGBoost,shap,Clusters_5,5,0.00295264574,43.4,5,8,0.08062784862079998,0.04451116512,0.552056961476673,STR,Chemical stress
SDS2,3,XGBoost,shap,group_4156,5,0.002712160872,67,5,9,0.08062784862079998,0.047223325992,0.5856949776012944,PAN,Chemical stress
SDS2,3,XGBoost,shap,dcm~~~ecoRIIM,5,0.002698444876,55.8,5,10,0.08062784862079998,0.049921770868,0.6191628788557484,PAN,Chemical stress
SDS4,3,XGBoost,shap,xerD~~~fimB,5,0.00706288928,9.8,5,1,0.088044773732,0.00706288928,0.08021929048848225,PAN,Chemical stress
SDS4,3,XGBoost,shap,Clusters_2,5,0.00666195818,7.4,5,2,0.088044773732,0.01372484746,0.1558848626470112,STR,Chemical stress
SDS4,3,XGBoost,shap,Clusters_3,5,0.0059881452,14,5,3,0.088044773732,0.01971299266,0.22389736294858903,STR,Chemical stress
SDS4,3,XGBoost,shap,Clusters_4,5,0.00491443934,36,5,4,0.088044773732,0.024627432,0.27971486501815074,STR,Chemical stress
SDS4,3,XGBoost,shap,Clusters_6,5,0.0046249166999999996,22.4,5,5,0.088044773732,0.0292523487,0.33224401017874605,STR,Chemical stress
SDS4,3,XGBoost,shap,group_1774,5,0.00458449156,23,5,6,0.088044773732,0.03383684026,0.3843140123568965,PAN,Chemical stress
SDS4,3,XGBoost,shap,group_3966,5,0.00455281788,19.4,5,7,0.088044773732,0.03838965814,0.43602426938882827,PAN,Chemical stress
SDS4,3,XGBoost,shap,group_8553,5,0.00397249514,23.2,5,8,0.088044773732,0.042362153279999995,0.4811433033940936,PAN,Chemical stress
SDS4,3,XGBoost,shap,group_5434,5,0.00391928294,25,5,9,0.088044773732,0.04628143621999999,0.5256579608106704,PAN,Chemical stress
SDS4,3,XGBoost,shap,group_8631,5,0.00318265176,38.2,5,10,0.088044773732,0.049464087979999995,0.5618060662017716,PAN,Chemical stress
Serine,3,XGBoost,shap,Clusters_3,5,0.0109397032,2.6,5,1,0.08216524086879999,0.0109397032,0.13314271441701636,STR,Carbon source utilisation
Serine,3,XGBoost,shap,group_8662,5,0.0087521976,4,5,2,0.08216524086879999,0.019691900800000002,0.23966218064696826,PAN,Carbon source utilisation
Serine,3,XGBoost,shap,Clusters_2,5,0.00726893186,12.6,5,3,0.08216524086879999,0.026960832660000003,0.328129417925648,STR,Carbon source utilisation
Serine,3,XGBoost,shap,X2936595...A.G.....GT,5,0.00662490638,9,5,4,0.08216524086879999,0.03358573904000001,0.40875848089618727,SNP,Carbon source utilisation
Serine,3,XGBoost,shap,Clusters_4,5,0.00624481798,14.2,5,5,0.08216524086879999,0.039830557020000004,0.4847616412833346,STR,Carbon source utilisation
Serine,3,XGBoost,shap,Clusters_6,5,0.0050270448919999995,46.6,5,6,0.08216524086879999,0.044857601912,0.5459437766832307,STR,Carbon source utilisation
Serine,3,XGBoost,shap,group_8611,5,0.0034750069400000002,27,5,7,0.08216524086879999,0.048332608852,0.5882366842832805,PAN,Carbon source utilisation
Serine,3,XGBoost,shap,group_8018,5,0.0029316918,29.8,5,8,0.08216524086879999,0.051264300651999994,0.6239171224953618,PAN,Carbon source utilisation
Serine,3,XGBoost,shap,group_8436,5,0.002848385586,33.4,5,9,0.08216524086879999,0.054112686237999995,0.658583674383748,PAN,Carbon source utilisation
Serine,3,XGBoost,shap,Clusters_8,5,0.002777235,27,5,10,0.08216524086879999,0.056889921238,0.6923842811930756,STR,Carbon source utilisation
Silvernitrate17ugml,3,XGBoost,shap,Clusters_7,5,0.01094321454,2.2,5,1,0.1383558374418,0.01094321454,0.07909470783698094,STR,Chemical stress
Silvernitrate17ugml,3,XGBoost,shap,Clusters_5,5,0.00893491196,3,5,2,0.1383558374418,0.0198781265,0.1436739270821285,STR,Chemical stress
Silvernitrate17ugml,3,XGBoost,shap,Clusters_2,5,0.00812574182,3.6,5,3,0.1383558374418,0.02800386832,0.20240467505955398,STR,Chemical stress
Silvernitrate17ugml,3,XGBoost,shap,Clusters_4,5,0.00726925238,5.8,5,4,0.1383558374418,0.0352731207,0.2549449401788905,STR,Chemical stress
Silvernitrate17ugml,3,XGBoost,shap,group_3966,5,0.006827136,5.8,5,5,0.1383558374418,0.0421002567,0.3042897031193907,PAN,Chemical stress
Silvernitrate17ugml,3,XGBoost,shap,Clusters_3,5,0.0066944167,8.6,5,6,0.1383558374418,0.048794673399999995,0.3526752054861848,STR,Chemical stress
Silvernitrate17ugml,3,XGBoost,shap,Clusters_8,5,0.0065228856,6.8,5,7,0.1383558374418,0.055317558999999995,0.3998209256856949,STR,Chemical stress
Silvernitrate17ugml,3,XGBoost,shap,blaOXA~~~blaOXA1,5,0.004854313,10.8,5,8,0.1383558374418,0.060171871999999994,0.4349066372086509,PAN,Chemical stress
Silvernitrate17ugml,3,XGBoost,shap,group_1215,5,0.00460025376,17.4,5,9,0.1383558374418,0.06477212576,0.46815607463795433,PAN,Chemical stress
Silvernitrate17ugml,3,XGBoost,shap,Clusters_11,5,0.004547773308,31.2,5,10,0.1383558374418,0.069319899068,0.5010261970128996,STR,Chemical stress
Silvernitrate1ugml,3,XGBoost,shap,Clusters_7,5,0.00796432092,4,5,1,0.11160249193296,0.00796432092,0.07136328931422244,STR,Chemical stress
Silvernitrate1ugml,3,XGBoost,shap,Clusters_2,5,0.00773785848,5.8,5,2,0.11160249193296,0.015702179400000002,0.14069739060515205,STR,Chemical stress
Silvernitrate1ugml,3,XGBoost,shap,group_3966,5,0.00741562796,4.8,5,3,0.11160249193296,0.023117807360000003,0.20714418611626476,PAN,Chemical stress
Silvernitrate1ugml,3,XGBoost,shap,Clusters_8,5,0.0064578084,9.4,5,4,0.11160249193296,0.029575615760000003,0.26500856072072454,STR,Chemical stress
Silvernitrate1ugml,3,XGBoost,shap,blaOXA~~~blaOXA1,5,0.00625346908,5.8,5,5,0.11160249193296,0.035829084840000004,0.32104197871784673,PAN,Chemical stress
Silvernitrate1ugml,3,XGBoost,shap,Clusters_4,5,0.0052514454000000006,8.4,5,6,0.11160249193296,0.04108053024,0.3680968903873331,STR,Chemical stress
Silvernitrate1ugml,3,XGBoost,shap,Clusters_5,5,0.00508914516,10.2,5,7,0.11160249193296,0.046169675400000006,0.4136975313036405,STR,Chemical stress
Silvernitrate1ugml,3,XGBoost,shap,group_1215,5,0.00501251794,12.6,5,8,0.11160249193296,0.05118219334000001,0.4586115637162056,PAN,Chemical stress
Silvernitrate1ugml,3,XGBoost,shap,Clusters_11,5,0.00464317286,14.2,5,9,0.11160249193296,0.05582536620000001,0.5002161262988151,STR,Chemical stress
Silvernitrate1ugml,3,XGBoost,shap,Clusters_3,5,0.0044804332999999995,12.2,5,10,0.11160249193296,0.06030579950000001,0.5403624816570037,STR,Chemical stress
Sodiumbicarbonate12ugml,3,XGBoost,shap,Clusters_2,5,0.0118356438,1,5,1,0.08698862639720001,0.0118356438,0.13605966998440805,STR,Environmental stress
Sodiumbicarbonate12ugml,3,XGBoost,shap,Clusters_4,5,0.0062802909799999996,3,5,2,0.08698862639720001,0.01811593478,0.20825636097850966,STR,Environmental stress
Sodiumbicarbonate12ugml,3,XGBoost,shap,Clusters_5,5,0.0054343163,6,5,3,0.08698862639720001,0.02355025108,0.2707279337009745,STR,Environmental stress
Sodiumbicarbonate12ugml,3,XGBoost,shap,Clusters_6,5,0.0047073175399999995,8.4,5,4,0.08698862639720001,0.02825756862,0.3248421062653951,STR,Environmental stress
Sodiumbicarbonate12ugml,3,XGBoost,shap,Clusters_3,5,0.00463486206,7,5,5,0.08698862639720001,0.03289243068,0.3781233483307278,STR,Environmental stress
Sodiumbicarbonate12ugml,3,XGBoost,shap,Clusters_11,5,0.00380067176,13.4,5,6,0.08698862639720001,0.03669310244,0.4218149424782856,STR,Environmental stress
Sodiumbicarbonate12ugml,3,XGBoost,shap,blaOXA232,5,0.003558485042,30,5,7,0.08698862639720001,0.040251587482,0.4627224172756408,PAN,Environmental stress
Sodiumbicarbonate12ugml,3,XGBoost,shap,group_4393,5,0.00332194886,16,5,8,0.08698862639720001,0.043573536342,0.5009107299043699,PAN,Environmental stress
Sodiumbicarbonate12ugml,3,XGBoost,shap,Clusters_17,5,0.00271961816,22.2,5,9,0.08698862639720001,0.046293154502,0.5321747959396458,STR,Environmental stress
Sodiumbicarbonate12ugml,3,XGBoost,shap,group_8539,5,0.0026967117279999998,26.8,5,10,0.08698862639720001,0.04898986623,0.563175535228096,PAN,Environmental stress
Sodiumbicarbonate21ugml,3,XGBoost,shap,Clusters_2,5,0.020113999,1,5,1,0.14833360033279994,0.020113999,0.13559974917936604,STR,Environmental stress
Sodiumbicarbonate21ugml,3,XGBoost,shap,Clusters_3,5,0.0096036085,3.4,5,2,0.14833360033279994,0.0297176075,0.20034306073152572,STR,Environmental stress
Sodiumbicarbonate21ugml,3,XGBoost,shap,Clusters_4,5,0.00906902648,4,5,3,0.14833360033279994,0.03878663398,0.26148245504038636,STR,Environmental stress
Sodiumbicarbonate21ugml,3,XGBoost,shap,Clusters_5,5,0.00787633554,5.6,5,4,0.14833360033279994,0.04666296952,0.3145812507436439,STR,Environmental stress
Sodiumbicarbonate21ugml,3,XGBoost,shap,group_8765,5,0.0065182272,8,5,5,0.14833360033279994,0.05318119672,0.3585242763654569,PAN,Environmental stress
Sodiumbicarbonate21ugml,3,XGBoost,shap,Clusters_8,5,0.00623701814,14.8,5,6,0.14833360033279994,0.05941821486,0.4005715139839512,STR,Environmental stress
Sodiumbicarbonate21ugml,3,XGBoost,shap,Clusters_6,5,0.00484335232,20.6,5,7,0.14833360033279994,0.06426156717999999,0.4332232686041687,STR,Environmental stress
Sodiumbicarbonate21ugml,3,XGBoost,shap,group_1209,5,0.0047034592932,48,5,8,0.14833360033279994,0.06896502647319999,0.4649319258648794,PAN,Environmental stress
Sodiumbicarbonate21ugml,3,XGBoost,shap,Clusters_7,5,0.00460439842,11.8,5,9,0.14833360033279994,0.0735694248932,0.4959727582162119,STR,Environmental stress
Sodiumbicarbonate21ugml,3,XGBoost,shap,group_263,5,0.00410732086,17,5,10,0.14833360033279994,0.0776767457532,0.5236625119253167,PAN,Environmental stress
Sodiumfluoride128ugml,3,XGBoost,shap,Clusters_3,5,0.0104341955,2.8,5,1,0.14860565271099993,0.0104341955,0.07021398789110564,STR,Non-antibiotics human drugs/products
Sodiumfluoride128ugml,3,XGBoost,shap,Clusters_8,5,0.0097871888,3.8,5,2,0.14860565271099993,0.0202213843,0.13607412592390028,STR,Non-antibiotics human drugs/products
Sodiumfluoride128ugml,3,XGBoost,shap,group_8765,5,0.00873467206,4.4,5,3,0.14860565271099993,0.02895605636,0.19485164818267134,PAN,Non-antibiotics human drugs/products
Sodiumfluoride128ugml,3,XGBoost,shap,group_1205,5,0.0078447497,4.8,5,4,0.14860565271099993,0.036800806059999996,0.24764068787859755,PAN,Non-antibiotics human drugs/products
Sodiumfluoride128ugml,3,XGBoost,shap,Clusters_5,5,0.0072508580799999995,5.6,5,5,0.14860565271099993,0.044051664139999995,0.2964333007282653,STR,Non-antibiotics human drugs/products
Sodiumfluoride128ugml,3,XGBoost,shap,group_3966,5,0.00698781862,8.6,5,6,0.14860565271099993,0.05103948276,0.343455863413613,PAN,Non-antibiotics human drugs/products
Sodiumfluoride128ugml,3,XGBoost,shap,Clusters_2,5,0.00679312038,6.8,5,7,0.14860565271099993,0.057832603139999994,0.38916825897914964,STR,Non-antibiotics human drugs/products
Sodiumfluoride128ugml,3,XGBoost,shap,Clusters_7,5,0.00607948268,8,5,8,0.14860565271099993,0.06391208581999999,0.43007843008699465,STR,Non-antibiotics human drugs/products
Sodiumfluoride128ugml,3,XGBoost,shap,group_1215,5,0.00578267174,9.8,5,9,0.14860565271099993,0.06969475755999999,0.46899129534149353,PAN,Non-antibiotics human drugs/products
Sodiumfluoride128ugml,3,XGBoost,shap,Clusters_4,5,0.00455295908,12.4,5,10,0.14860565271099993,0.07424771663999999,0.4996291546485977,STR,Non-antibiotics human drugs/products
Sodiumfluoride256ugml,3,XGBoost,shap,Clusters_8,5,0.012531003,2,5,1,0.14756510485780003,0.012531003,0.08491847047495006,STR,Non-antibiotics human drugs/products
Sodiumfluoride256ugml,3,XGBoost,shap,Clusters_3,5,0.01087941484,5.2,5,2,0.14756510485780003,0.023410417840000003,0.15864467322785608,STR,Non-antibiotics human drugs/products
Sodiumfluoride256ugml,3,XGBoost,shap,group_8765,5,0.0074991790600000005,5,5,3,0.14756510485780003,0.030909596900000003,0.2094641340158691,PAN,Non-antibiotics human drugs/products
Sodiumfluoride256ugml,3,XGBoost,shap,Clusters_2,5,0.00704007804,7,5,4,0.14756510485780003,0.037949674940000004,0.2571724187542164,STR,Non-antibiotics human drugs/products
Sodiumfluoride256ugml,3,XGBoost,shap,Clusters_5,5,0.0069762731,6.6,5,5,0.14756510485780003,0.044925948040000004,0.30444831847808834,STR,Non-antibiotics human drugs/products
Sodiumfluoride256ugml,3,XGBoost,shap,Clusters_4,5,0.006939628,7.4,5,6,0.14756510485780003,0.05186557604,0.3514758864568955,STR,Non-antibiotics human drugs/products
Sodiumfluoride256ugml,3,XGBoost,shap,Clusters_7,5,0.0066203909,6.2,5,7,0.14756510485780003,0.05848596694,0.39634008999864534,STR,Non-antibiotics human drugs/products
Sodiumfluoride256ugml,3,XGBoost,shap,group_3966,5,0.00564892354,11,5,8,0.14756510485780003,0.06413489048,0.4346209799518869,PAN,Non-antibiotics human drugs/products
Sodiumfluoride256ugml,3,XGBoost,shap,Clusters_6,5,0.0045818907400000004,14.4,5,9,0.14756510485780003,0.06871678122,0.4656709408787287,STR,Non-antibiotics human drugs/products
Sodiumfluoride256ugml,3,XGBoost,shap,group_1215,5,0.00419855172,15.2,5,10,0.14756510485780003,0.07291533294,0.49412313981861966,PAN,Non-antibiotics human drugs/products
Sodiumnitrate6ugml,3,XGBoost,shap,Clusters_4,5,0.0136028132,1.4,5,1,0.1803670786290001,0.0136028132,0.07541738383410779,STR,Environmental stress
Sodiumnitrate6ugml,3,XGBoost,shap,Clusters_2,5,0.011678555200000001,2.4,5,2,0.1803670786290001,0.0252813684,0.14016620212606343,STR,Environmental stress
Sodiumnitrate6ugml,3,XGBoost,shap,Clusters_3,5,0.010085670500000001,6,5,3,0.1803670786290001,0.0353670389,0.19608367097161353,STR,Environmental stress
Sodiumnitrate6ugml,3,XGBoost,shap,blaCTXM~~~blaCTXM15,5,0.00835336986,6,5,4,0.1803670786290001,0.04372040876,0.242396833681213,PAN,Environmental stress
Sodiumnitrate6ugml,3,XGBoost,shap,Clusters_5,5,0.0080405448,6,5,5,0.1803670786290001,0.05176095356,0.28697561635661867,STR,Environmental stress
Sodiumnitrate6ugml,3,XGBoost,shap,group_8765,5,0.00675538594,9.4,5,6,0.1803670786290001,0.0585163395,0.3244291582742945,PAN,Environmental stress
Sodiumnitrate6ugml,3,XGBoost,shap,tesA,5,0.00675212292,9.6,5,7,0.1803670786290001,0.06526846242,0.36186460919651386,PAN,Environmental stress
Sodiumnitrate6ugml,3,XGBoost,shap,Clusters_23,5,0.00623250764,9.8,5,8,0.1803670786290001,0.07150097006,0.39641918360873096,STR,Environmental stress
Sodiumnitrate6ugml,3,XGBoost,shap,group_1205,5,0.00615038764,10,5,9,0.1803670786290001,0.0776513577,0.43051846429093815,PAN,Environmental stress
Sodiumnitrate6ugml,3,XGBoost,shap,Clusters_7,5,0.00572650196,11,5,10,0.1803670786290001,0.08337785966000001,0.4622676172046965,STR,Environmental stress
Sodiumnitrate8ugml,3,XGBoost,shap,Clusters_2,5,0.0122077624,2.4,5,1,0.1475660403244001,0.0122077624,0.08272745120193783,STR,Environmental stress
Sodiumnitrate8ugml,3,XGBoost,shap,Clusters_4,5,0.01070748234,4,5,2,0.1475660403244001,0.02291524474,0.1552880641753654,STR,Environmental stress
Sodiumnitrate8ugml,3,XGBoost,shap,Clusters_3,5,0.00992621594,3.8,5,3,0.1475660403244001,0.032841460680000004,0.22255432623795662,STR,Environmental stress
Sodiumnitrate8ugml,3,XGBoost,shap,Clusters_5,5,0.00956198948,4,5,4,0.1475660403244001,0.04240345016,0.2873523614700433,STR,Environmental stress
Sodiumnitrate8ugml,3,XGBoost,shap,Clusters_8,5,0.0061806831400000005,9,5,5,0.1475660403244001,0.0485841333,0.3292365451644269,STR,Environmental stress
Sodiumnitrate8ugml,3,XGBoost,shap,Clusters_9,5,0.00515005348,11.4,5,6,0.1475660403244001,0.05373418678,0.3641365361696639,STR,Environmental stress
Sodiumnitrate8ugml,3,XGBoost,shap,Clusters_6,5,0.00493618344,10,5,7,0.1475660403244001,0.05867037022,0.39758720970639766,STR,Environmental stress
